Empresa,Area,Ubicacion,Descripcion
Itaupe SA,Agricultura / Pesca / Ganaderia,"Mar del Plata, Buenos Aires","Granja la Piedra es un tambo caprino y ovino, ubicado en Estacion Chapadmalal, Mar del Plata, donde se elaboran quesos y otros subproductos lacteos. Basado en un modelo de produccion pastoril, se ordenan cabras ovejas en una superficie de 25 ha. El predio cuenta basicamente con establos, galpones, una sala de ordene, una queseria y un salon de recepcion para clientes y estudiantes, donde se puede contemplando el hermoso paisaje, degustar exquisitas comidas de la granja. El establecimiento se encuentra completamente disenado con la idea, desde un principio, para las demostraciones y visitas educativas, de manera que todos los procesos realizados, como el pastaje de las cabras, la extraccion de su leche, la transformacion de esta en productos como quesos, dulces, yogurt, y la reutilizacion de los productos de desecho, para la obtencion de energia y aprovechamiento de los nutrientes (como fertilizante para los suelos"
BLD sa,Agricultura / Pesca / Ganaderia,"Rosario, Santa Fe",Empresa de servicios dedicada al asesoramiento y operacion de negocios para la agroindustria y el productor agropecuario.
Gap Service S.A,Agricultura / Pesca / Ganaderia,"San Miguel de Tucuman, Tucuman","Servicios para la distribucion de agroquimicos,semillas y fertilizantes."
Gugax S.A.,Agricultura / Pesca / Ganaderia,"Escobar, Buenos Aires","Gugax S.A. es una empresa Argentina dedicada a la produccion primaria, procesamiento y exportacion de especialidades agropecuarias"
El Arriero,Agricultura / Pesca / Ganaderia,"Pasaje Las Tunas, Entre Rios","Frigorifico Ciclo II. Dedicados a la venta mayorista de carnes bovinas, ovinas y porcinas con el objetivo de abastecer a carnicerias como asi tambien al mercado gastronomico: RESTAURANTES HOTELERIA HOSPITALES CLINICAS COMEDORES EMPRESARIALES EMPRESAS DE CATERING Y EVENTOS."
Roberto Forzani SA,Agricultura / Pesca / Ganaderia,"Esmeralda, Santa Fe",Acopio de cereales- Explotacion agricola
Canuelas SA,Agricultura / Pesca / Ganaderia,Capital Federal,"Produccion de harinas, aceites, mezclas, galletitas, entre otros productos alimenticios"
Itaupe SA,Agricultura / Pesca / Ganaderia,"Mar del Plata, Buenos Aires","Granja la Piedra es un tambo caprino y ovino, ubicado en Estacion Chapadmalal, Mar del Plata, donde se elaboran quesos y otros subproductos lacteos. Basado en un modelo de produccion pastoril, se ordenan cabras ovejas en una superficie de 25 ha. El predio cuenta basicamente con establos, galpones, una sala de ordene, una queseria y un salon de recepcion para clientes y estudiantes, donde se puede contemplando el hermoso paisaje, degustar exquisitas comidas de la granja. El establecimiento se encuentra completamente disenado con la idea, desde un principio, para las demostraciones y visitas educativas, de manera que todos los procesos realizados, como el pastaje de las cabras, la extraccion de su leche, la transformacion de esta en productos como quesos, dulces, yogurt, y la reutilizacion de los productos de desecho, para la obtencion de energia y aprovechamiento de los nutrientes (como fertilizante para los suelos"
BLD sa,Agricultura / Pesca / Ganaderia,"Rosario, Santa Fe",Empresa de servicios dedicada al asesoramiento y operacion de negocios para la agroindustria y el productor agropecuario.
Gap Service S.A,Agricultura / Pesca / Ganaderia,"San Miguel de Tucuman, Tucuman","Servicios para la distribucion de agroquimicos,semillas y fertilizantes."
El Arriero,Agricultura / Pesca / Ganaderia,"Pasaje Las Tunas, Entre Rios","Frigorifico Ciclo II. Dedicados a la venta mayorista de carnes bovinas, ovinas y porcinas con el objetivo de abastecer a carnicerias como asi tambien al mercado gastronomico: RESTAURANTES HOTELERIA HOSPITALES CLINICAS COMEDORES EMPRESARIALES EMPRESAS DE CATERING Y EVENTOS."
Gugax S.A.,Agricultura / Pesca / Ganaderia,"Escobar, Buenos Aires","Gugax S.A. es una empresa Argentina dedicada a la produccion primaria, procesamiento y exportacion de especialidades agropecuarias"
Marta Gassiebayle,Agricultura / Pesca / Ganaderia,Buenos Aires,"Marta Gassiebayle es una Empresa de mas de 30 anos produciendo materias primas como trigo, soja y maiz para exportar, tambien se produce hacienda para carne y hacienda para tambo."
Fyo,Agricultura / Pesca / Ganaderia,"Rosario, Santa Fe","Somos una empresa joven que cuenta con una solida trayectoria en el mercado de granos. Desde nuestros comienzos nos planteamos el desafio de darle al empresario agropecuario un servicio distinto, con una mirada mas amplia e integral. Esto nos llevo a especializarnos aun mas, y poder llevarlos a nuevas oportunidades de negocio que le permitan potenciar el valor de su empresa, tal como lo hicimos nosotros."
Ricardo Albrecht e hijos,Agricultura / Pesca / Ganaderia,"Galvez, Santa Fe",Empresa agropecuaria dedicada a agricultura. Actualmente se trabaja 1500 Has. agricolas en el sur de la provincia de Santa Fe
Agroredes,Agricultura / Pesca / Ganaderia,Buenos Aires,"AGROREDES SRL fabrica, importa, comercializa y distribuye una gran variedad de productos para la agricultura, la industria, la construccion y otras actividades comerciales, el hogar, el deporte y la recreacion. Hemos desarrollado a lo largo de 20 anos una estrategia comercial que nos condujo a un fuerte posicionamiento en el mercado, con gran credibilidad y confianza de nuestros clientes en terminos de servicio, calidad y precios. Somos lideres en la venta de nuestros productos por Internet. Mas de doce anos con presencia en la web y cientos de transacciones on-line nos permite brindar a nuestros clientes un servicio de calidad y atencion personalizada. Atendemos a usuarios, productores, profesionales, comercios mayoristas y minoristas en todo el pais."
CampoSur,Agricultura / Pesca / Ganaderia,Rio Negro,"La nuestra, es una solida Empresa del ramo agropecuario, dedicada a la produccion desde hace mas de 20 anos, y actualmente en expansion. Hemos logrado que el capital humano sea de mayor peso que el capital tierra, y queremos seguir en la misma linea."
Agromercado,Agricultura / Pesca / Ganaderia,Buenos Aires,Comercializacion de Productos para el agro.
La nueva Carola,Agricultura / Pesca / Ganaderia,Capital Federal,Es una gran carniceria
La Oleaginosa de Huanguelen S.A:,Agricultura / Pesca / Ganaderia,Capital Federal,Es una empresa que se dedica a la elaboracion de aceite de girasol y aceite de soja y lo comercializa en el exterior.
Eltimbo,Agricultura / Pesca / Ganaderia,"Agronomia, Capital Federal",Financiera
El Pollo Isidro,Agricultura / Pesca / Ganaderia,"Palermo, Capital Federal",El Pollo Isidro se dedica a la venta de productos de ave (pollo). Nuestro objetivo es entregar a nuestros clientes la mejor calidad y atencion.En un excelente ambito laboral.
Ana Canovas,Agricultura / Pesca / Ganaderia,Chubut,Importante Empresa Pesquera.-
Tecno_RED,Agricultura / Pesca / Ganaderia,Buenos Aires,Instalacion de redes informaticas
Rio Plateado S.A.,Agricultura / Pesca / Ganaderia,Buenos Aires,"Somos una empresa joven dedicada a la actividad frigorifica, abocada a una expansion de su mercado, tanto local como internacional."
Rodolfo Lagos Marmol,Agricultura / Pesca / Ganaderia,Capital Federal,"Actividades de la empresa: ganaderia vacuna, forestacion y turismo rural."
Harvester,Agricultura / Pesca / Ganaderia,"Gral. Belgrano, Buenos Aires",Administracion de productos agropecuarios.
Carnes porcinas argentinas SRL,Agricultura / Pesca / Ganaderia,Buenos Aires,Empresa dedicada a la fabricacion de productos alimenticios
Williams Entregas S.A.,Agricultura / Pesca / Ganaderia,Capital Federal,Empresa de entrega y recibo de cereales y oleaginosas en todo el pais.
Insu Agro,Agricultura / Pesca / Ganaderia,Capital Federal,Empresa dedicada a la venta de insumos agroquimicos.
Qualiagro SRL,Agricultura / Pesca / Ganaderia,Capital Federal,"Consultora en Gestion y Calidad Agroalimentaria de gran experiencia en el mercado, brindamos servicios de asesoramiento a productores y compradores de alimentos, incluyendo auditorias, inspeccion, muestreos, capacitacion, implementacion de procesos, control de productos y embarques, y gestion de habilitaciones ante organismos oficiales tanto en el orden Nacional como Internacional."
Future Lab SRL,Agricultura / Pesca / Ganaderia,"Rosario, Santa Fe",Empresa dedicada a la fabricacion y venta de coadyuvantes para el agro.
Mix Eximport International Corp. - Grupo Enzieko SA,Agricultura / Pesca / Ganaderia,"Pilar, Buenos Aires",Empresa con Presencia Internacional dedicada a la produccion y el comercio exterior
Finca Olivos,Agricultura / Pesca / Ganaderia,Capital Federal,Empresa lider en produccion olivicola
La Gaucha,Agricultura / Pesca / Ganaderia,"Caballito, Capital Federal",SA Agropecuaria zona Oeste Pcia. Bs. As.
Cerutti Aldo F. y Cerutti Hector P. S. de H.,Agricultura / Pesca / Ganaderia,"Las Varillas, Cordoba","Nuetra empresa esta dedicada a la produccion de leche,y la cria de animales bovinos. Tenemos como objetivo seguir creciendo como empresa."
Embutidos Monte Grande SRL,Agricultura / Pesca / Ganaderia,Buenos Aires,"Fabrica de embutidos.Troceo de cerdo. Venta de chivitos, lechones, conejos, corderos."
La Castellana,Agricultura / Pesca / Ganaderia,"Maipu, Mendoza",La Empresa se dedica a la produccion y distribucion de huevos
Valle de la Puerta S.A.,Agricultura / Pesca / Ganaderia,"Chilecito, La Rioja",Empresa Agro Industrial.
Velay Inversiones,Agricultura / Pesca / Ganaderia,"Del Viso, Buenos Aires","Velay Inversiones es un grupo dedicado a la actividad agricola-ganadera principalmente, y otras actividades secundarias."
Granja los girasoles,Agricultura / Pesca / Ganaderia,"Vicente Lopez, Buenos Aires-GBA",Venta de productos de granja
MBC,Agricultura / Pesca / Ganaderia,"Puerto Madero, Capital Federal",Empresa dedicada a la comercializacion de granos
Lanther Quimica S.A.,Agricultura / Pesca / Ganaderia,"La Puerta, Cordoba","Fundada en el ano 2000, Lanther Quimica S.A. es una empresa creada y gestionada por especialistas en formulaciones quimicas para el agro. Un equipo profesional altamente capacitado, moderno soporte tecnologico, actualizacion, la experiencia generada por el trabajo permanente, el cuidado de cada detalle desde la concepcion hasta su aplicacion y medicion de resultados, es nuestro respaldo. Creemos que solo en base a un equilibrio entre actores sociales, ambientales y economicos es como se obtiene el Desarrollo Sustentable. Apostamos al trabajo interdisciplinario entre productores, asesores tecnicos y comerciales para el desarrollo de nuevos productos y mejora de los existentes. Desarrollamos y manufacturamos nuestros productos mediante practicas que aseguran su calidad y la certeza de que se adecuan a las exigencias de nuestro cliente. Creemos que podemos darle valor agregado a nuestros clientes, nos capacitamos y trabajamos para lograrlo."
Verde-Ar,Agricultura / Pesca / Ganaderia,"Pilar, Buenos Aires",Empresa dedicada al mantenimiento de areas verdes
Luceca SA,Agricultura / Pesca / Ganaderia,"San Cristobal, Capital Federal","Somos una empresa familiar con actividades en el rubro agropecuario, vitivinicola e inmobiliario."
Frigorifico Jorge Luis Tolosa S.A.,Agricultura / Pesca / Ganaderia,"Gral. Las Heras, Buenos Aires",Frigorifico
Ind. J. Matas S.C.A.,Agricultura / Pesca / Ganaderia,Mendoza,"Agroindustria Alimenticia, 65 anos de antiguedad"
Granja los girasoles,Agricultura / Pesca / Ganaderia,"Vicente Lopez, Buenos Aires-GBA",Venta de productos de granja
MBC,Agricultura / Pesca / Ganaderia,"Puerto Madero, Capital Federal",Empresa dedicada a la comercializacion de granos
Fertimaq,Agricultura / Pesca / Ganaderia,"Oncativo, Cordoba","Importante concesionario oficial de marcas lideres de maquinaria agricola, agroquimicos y agricultura de precision"
Verde-Ar,Agricultura / Pesca / Ganaderia,"Pilar, Buenos Aires",Empresa dedicada al mantenimiento de areas verdes
Luceca SA,Agricultura / Pesca / Ganaderia,"San Cristobal, Capital Federal","Somos una empresa familiar con actividades en el rubro agropecuario, vitivinicola e inmobiliario."
Frigorifico Jorge Luis Tolosa S.A.,Agricultura / Pesca / Ganaderia,"Gral. Las Heras, Buenos Aires",Frigorifico
Fincas Olivo,Agricultura / Pesca / Ganaderia,"La rioja, La Rioja",Empresa dedicada al cultivo de olivo
Pacific Fruit SA,Agricultura / Pesca / Ganaderia,"Pilar, Buenos Aires","Empresa dedicada a la importacion y reventa de Frutas Tropicales, con base operativa en Zona Norte."
Carnimax S.A.,Agricultura / Pesca / Ganaderia,"Lomas de Zamora, Buenos Aires-GBA",Frigorifico
TRESNAL AGROPECUARIA,Agricultura / Pesca / Ganaderia,"25 de Mayo, Buenos Aires-GBA",Somos una empresa dedicada a la prestacion de servicios agropecuarios. Las siguientes son nuestras principales areas de trabajo:
FORESTAL BOSQUES DEL PLATA S A,Agricultura / Pesca / Ganaderia,"Posadas, Misiones","Empresa forestal del Grupo de Empresas CMPC S.A. lider en produccion y comercializacion de semillas, plantas y rollos de pino de alta calidad."
Ferrero Tractores SRL,Agricultura / Pesca / Ganaderia,"Eduardo Castex, La Pampa",Concesionaria oficial New Holland.
El Indio Muerto S.A.,Agricultura / Pesca / Ganaderia,"Palermo, Capital Federal",Empresa Agropecuaria Familiar --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
LA PELLEGRINENSE S.A.,Agricultura / Pesca / Ganaderia,"Carlos Pellegrini, Santa Fe","Frigorifico La Pellegrinense S.A es una empresa emplazada en la localidad de Carlos Pellegrini, en el Departamento San Martin, en el centrooeste de la provincia de Santa Fe. Ubicada en la interseccion de las rutas provinciales 13 y 66 Ver Mapa Rutero, proxima a importantes vias de comunicacion de nuestro pais, lo que le permite un mejor acceso a la obtencion de sus materias primas y a la distribucion y logistica de sus productos."
27 de Noviembre S.A.,Agricultura / Pesca / Ganaderia,"Mar del Plata, Buenos Aires",Somos 27 de Noviembre S.A. Una distribuidora de pescados y mariscos con amplia experiencia en el rubro.
CAMPOS DE LA VIRGEN DE LUJAN SA,Agricultura / Pesca / Ganaderia,"Tigre, Buenos Aires-GBA",EMPRESA CON MAS DE 10 ANOS DE ANTIGUEDAD DEDICADA A LA PRODUCCION GANADERA Y AGROPECUARIA EN LA PROVINCIA DE LA PAMPA CON OFICINAS COMERCIALES EN NORDELTA - TIGRE - PCIA BUENOS AIRES
Casa Fuentes s.a.c.i.f.i,Agricultura / Pesca / Ganaderia,"Balvanera, Capital Federal",Empresa Tealera.
Cresud SA,Agricultura / Pesca / Ganaderia,"Monserrat, Capital Federal","Cresud es una empresa lider en la industria agricola y ganadera con una importante cartera. Desde un punto de vista comercial, los pilares de Cresud son: La adquisicion, transformacion y venta de tierras de cultivo y la produccion en sus propias tierras de cultivo o en tierras de cultivo arrendadas a terceros. Un aspecto clave en el negocio de Cresud es lograr la mejora maxima tierra productiva en el largo plazo mediante la adicion de valor a las tierras agricolas de nuestro pais."
