Empresa,Area,Ubicacion,Descripcion
FMC Agroquimica de Mexico,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco","Desde nuestra fundacion nos hemos enfocado en ofrecer soluciones a nuestros clientes y usuarios, con decision, creatividad y excelencia en el servicio. Estas soluciones abarcan desde Insecticidas, Herbicidas, Fungicidas, Agroquimicos, Fertilizante, Nutricion Vegetal, Manejo cero residuos y Productos organicos. Con oficinas centrales en Guadalajara, Jalisco, Mexico y con atencion a todo el pais."
"Produccion Agricola Amigo, S.A. de C.V.",Agricultura / Pesca / Ganaderia,"Valle de Santiago, Guanajuato",Empacadora de Vegetales Frescos
Empresas y Servicios Organizados S.A de C.V,Agricultura / Pesca / Ganaderia,"Miguel Hidalgo, Ciudad de Mexico DF",
"Paqa, s.c. de r.l. de c.v",Agricultura / Pesca / Ganaderia,Sinaloa,
Agropecuaria Papalote S.A de C.V.,Agricultura / Pesca / Ganaderia,Sonora,En una empresa que se fundo hace 10 anos dedicada al giro llantero y tiene como objetivo ser una de las empresas mas importantes en su ramo.
Phytorganic SA de CV,Agricultura / Pesca / Ganaderia,"Aguascalientes, Aguascalientes","Fabricacion y distribucion de productos organicos, para el campo."
Phi Servicios,Agricultura / Pesca / Ganaderia,Jalisco,Empresa Agroindustrial lider en su ramo
Reclutamiento Mexicano,Agricultura / Pesca / Ganaderia,Ciudad de Mexico DF,Empresa dedicada a la colocacion de productos agricolas en el mercado mexicano.
Agropecuaria meztabsa sc de rl de cv,Agricultura / Pesca / Ganaderia,Sonora,
Productora de semillas zarco,Agricultura / Pesca / Ganaderia,Colima,"Productora de semillas se dedica al desarrollo, investigacion, produccion y comercializacion de semillas mejoradas de maices y sorgos. todo esto desde hace 15 anos aproximadamente, con la finalidad de hacer llegara a los productores agricolas y ganaderos lineas especificas de maices y sorgos."
"Irrigation International Systems, S.A.",Agricultura / Pesca / Ganaderia,"Puebla, Puebla","Empresa solida en el mercado con alta experiencia en Agricultura Protegida con Productos Biologicos para el Control de Plagas, Proyectos Forestales y Ecologicos, Amplia gama en Manejo de Sistemas de Riego, Plantas de Tratamiento de Agua, Acuacultura, Plasticos Agricolas, etc."
Miel Huerta,Agricultura / Pesca / Ganaderia,"Puebla, Puebla",
Agro Industrias Guerrero Azteca,Agricultura / Pesca / Ganaderia,Queretaro,"Posible fraude ----------------------------------------------------------------- Empresa Almacenadora de Granos, Compra-Venta de Semillas Diversas."
Mwags SC,Agricultura / Pesca / Ganaderia,San Luis Potosi,"Empresa dedicada a la engorda, sacrificio, procesamiento, distribucion y venta de carne de res."
Flagasa de c.v.,Agricultura / Pesca / Ganaderia,Ciudad de Mexico DF,"Flagasa es una empresa 100% Mexicana dedicada a la fabricacion de Alimentos Balanceados que ha sabido ganarse la confianza en el mercado desde hace mas de 56 anos. Actualmente operamos en nuestra planta ubicada en el Mexico, Distrito Federal, la linea de Alimentos Balanceados para las siguientes especies, Aves de Engorda, Aves de Postura, Cerdos, Ganado Lechero, Ganado de Engorda, Caballos, Especialidades como Conejos, Borregos y Gallos de Pelea. En el area de Acuacultura tambien producimos y comercializamos alimentos para Bagre, Camaron y Tilapia, asi como una nueva presentacion de la linea de Alimentos para Mascotas"
Nordistribuciones Veterinarias S.A. de C.V.,Agricultura / Pesca / Ganaderia,"Mexicali, Baja California","Tenemos 15 anos asesorando y vendiendo productos agropecuarios. Actualmente somos representantes de la mayoria de laboratorios en Mexico. Nuestra participacion de mercado alcanza alrededor del 80% Nuestro objetivo, mantenernos en base a servicios de asesoria profesional."
Cultivos Energeticos Mexicanos,Agricultura / Pesca / Ganaderia,Ciudad de Mexico DF,
Alimentos Especiales Tenerife,Agricultura / Pesca / Ganaderia,"Rafael Delgado, Veracruz",
"Agroscience Biochemical, S.A de C.V.",Agricultura / Pesca / Ganaderia,Jalisco,"Agroscience es una empresa de investigacion y formulacion en el area de nutricion vegetal que consciente de estas necesidades, ha desarrollado productos con la maxima asimilacion y con excelentes respuesta. Maximizar los rendimientos y las ganancias de nuestros productores, proponiendo sobrepasar sus expectativas.  Consolidarnos como lideres en investigacion y desarrollo.  Crear productos con el mas alto estandar de calidad con un rendimiento superior al mercado.  Ofrecer productos, asesoria y servicios innovadores con la mejor relacion Valor  Calidad  Resultados."
Servicio Y Control Industrial sa de cv,Agricultura / Pesca / Ganaderia,"Venustiano Carranza, Ciudad de Mexico DF","Empresa dedicada al ramo electrico industrial tanto venta de producto como venta de servicios profesionales de electricidad y electronica industrial, asi como ahorro de energia y automatizacion."
Especialistas en Papayas S.A. de C.V.,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco",Semillas del Caribe es una empresa dedicada a la produccion y desarrollo de nuevos materiales de papaya a traves de la investigacion y el mejoramiento genetico.
Steelway Invernaderos,Agricultura / Pesca / Ganaderia,Sinaloa,
Star Dog's,Agricultura / Pesca / Ganaderia,Ciudad de Mexico DF,Clinica Veterinaria dedicada al cuidado de pequenas especies y fauna silvestre.
Servicios Estrategicos de Innovacion y Fomento LW S.A. de C.V.,Agricultura / Pesca / Ganaderia,Tabasco,"Somos una empresa dedicada a la consultoria de agronegocios y planeacion de desarrollo territorial. ?Quienes somos? Nosotros somos una empresa integrada por ingenieros, asesores y consultores dedicados y comprometidos con el desarrollo de los agronegocios, que ofrecemos servicios que detonan negocios y desarrollan oportunidades de amplia perspectiva; contamos con capacidad tecnica y administrativa, que ofrecen garantia de confianza, que fortalecen las empresas y concretan la competitividad bajo nuestras acciones de vanguardia. Servicios Estrategicos de Innovacion y Fomento LW, S.A. de C.V. (ESTRATEGICOS) esta organizado como un grupo multidisciplinario de consultores que desarrolla, integra y ejecuta ideas para generar soluciones integrales y oportunidades de negocio. ?Como Surge? ESTRATEGICOS surge como una iniciativa de profesionales del ramo agropecuario, quienes tiempo atras coincidieron en sus areas laborales, estudiantiles y de docencia. Desde el inicio el objetivo de todos los socios fue capitalizar su conocimiento, experiencia y habilidades en areas relacionadas con la consultoria empresarial, asi como su red de contactos e innovacion en ideas de negocios para generar un proyecto sustentable y de largo plazo, que constituyera un proyecto de vida en cada uno de ellos. Vision Desde su creacion ESTRATEGICOS ha conservado una aptitud emprendedora, de liderazgo, y sin perjuicios de indole laboral o pensamientos con caracteristicas e implicaciones limitativas por lo que se ha empenado en alcanzar y realizar todas las metas razonables hasta lograr ser Lideres en la creacion de proyectos productivos y estrategias de generacion de valor. Por ello concebimos a ESTRATEGICOS como: Somos Lideres en la generacion y fomento de proyectos e ideas amplificadoras de valor y competitividad a traves de estrategias de alto nivel y soluciones integrales Mision En su afan de conservar una aptitud capaz de respetar y atender la necesidades de nuestros clientes potenciales e incidir favorablemente en los actores del sector popular, ESTRATEGICOS enfoca su responsabilidad social hacia mejorar el nivel economico de los sectores productivos en el tropico, adoptando e implementando tecnologias y desarrollando ideas de negocios, que impliquen un crecimiento economico equitativo. Por lo que hemos considerado que con el fin de conservar esa identidad y conciencia social debemos retener en nuestro desarrollo empresarial la mision de ser: Comprometidos con el desarrollo economico, fomentando principalmente las oportunidades incluyentes bajo el ambiente de pluralidad socioeconomica y conciencia ambiental"
Union Ganadera Regional,Agricultura / Pesca / Ganaderia,San Luis Potosi,---
"Union de Productores Agropecuarios Empresa Integradora, S.A de C",Agricultura / Pesca / Ganaderia,"Isla, Veracruz",---
Union Mexicana de Fabricantes y Formuladores de Agroquimicos,Agricultura / Pesca / Ganaderia,Ciudad de Mexico,---
Zell Chemie Internacional,Agricultura / Pesca / Ganaderia,Extranjero,"Empresa agropecuaria dedicada a la formulacion, distribucion y exportacion de plaguicidas quimicos agricolas (herbicidas, insecticidas, fungicidas). Actualmente, estamos realizacion de tramites de registro de plaguicidas en Mexico para su posterior distribucion en el pais."
Zimmer Constructores S.A. de C.V.,Agricultura / Pesca / Ganaderia,Guanajuato,Maquila de fertilizantes e insecticidas y molienda de minerales no metalicos.
Empacadora y Procesadora de Monterrey S.A. de C.V.,Agricultura / Pesca / Ganaderia,"Guadalupe, Nuevo Leon",
"Operadora de Servicios AG, S de RL de CV",Agricultura / Pesca / Ganaderia,"Aguascalientes, Aguascalientes",
Industria Cafetalera Nacional,Agricultura / Pesca / Ganaderia,"Cuernavaca, Morelos","Nuestra industria cafetalera tiene mas de 8 anos en el mercado, contando con mas de 200 hectareas de cafetales y exportando en las mejores condiciones a mercados asiaticos, europeos y mexicanos."
Corporacion Agrotecnologica Mexicana S. de P.R. de R.L,Agricultura / Pesca / Ganaderia,Michoacan,"Empresa dedicada a la elaboracion, distribucion y venta de productos Organicos para uso Agricola."
Agricola Casablanca,Agricultura / Pesca / Ganaderia,Michoacan,"Dedicada al cultivo de fresa, zarzamora, frambuesa, arandano, papa, maiz etc"
Comercializadora Agricola de Nayarit SA de CV,Agricultura / Pesca / Ganaderia,Nayarit,
Invernaderos de brocoli S. A. DE C. V.,Agricultura / Pesca / Ganaderia,Guanajuato,Empresa dedicada al cultivo de brocoli en cielo abierto de exportacion.
Calidad Veterinaria,Agricultura / Pesca / Ganaderia,Estado de Mexico,
Proveedora de Carnicos,Agricultura / Pesca / Ganaderia,Ciudad de Mexico DF,"Somos una empresa productora de carne de cerdo contamos con 114 granjas en la republica, nuestra zona de distribucion se concentra en Mexico, dando atencion en Autoservicios( wal-mart) Restaurantes, etc."
Carnica Latino America S.A. de C.V.,Agricultura / Pesca / Ganaderia,Estado de Mexico,"Produccion, Transformacion y venta de carne de borregos y cerdos"
Comecializadora de Granos,Agricultura / Pesca / Ganaderia,"Tepeaca, Puebla",Tienda Comercializadora de Granos y Semillas con Venta al Mayoreo y al Menudeo
"Coseci Agro, S.C.",Agricultura / Pesca / Ganaderia,"Celaya, Guanajuato",Consultoria especializada en la gestion de Programas de Inocuidad Alimentaria.
Nutrivet,Agricultura / Pesca / Ganaderia,"Aguascalientes, Aguascalientes","NUTRIVET, es una empresa dedicada a la venta y distribucion de alimentos, medicamentos y productos veterinarios para animales de compania. En la actualidad atendemos las necesidades de las mas de 180 clinicas y farmacias veterinarias de los estados de Aguascalientes y Zacatecas, asi como a los criadores de mascotas y particulares mediante una eficiente red de distribucion comprometida con el bienestar y la Salud Animal."
Nupropec,Agricultura / Pesca / Ganaderia,"La Paz, Estado de Mexico",Empresa dedicada a la venta de nucleos y complementos para la alimentacion del ganado.
Nutrientes Organicos y Minerales SA de CV,Agricultura / Pesca / Ganaderia,"Acatic, Jalisco",NOMSA es una empresa dedicada a la formulacion de Nutrientes Organicos y minerales.
"Nutrikowi Alimentos, S. A. DE C. V.",Agricultura / Pesca / Ganaderia,"Navojoa, Sonora",Planta elaboradora de alimento balanceado para cerdos.
Comercializadora Espi SA de CV,Agricultura / Pesca / Ganaderia,Sinaloa,"Somos una Empresa agricola, nos dedicamos a la produccion de productos agricolas, compra y venta de productos agricolas, etc."
Servicios Agropecuarios y Evaluacion de la Conformidad,Agricultura / Pesca / Ganaderia,Puebla,---
GANFER Sociedad Agricola,Agricultura / Pesca / Ganaderia,"Imuris, Sonora","GANFER SOCIEDAD AGRICOLA, es una empresa dedidcada ala Siembra, cultivo de hortaliza en invernadero hidroponico asi como a la exportacion del mismo."
Flornatec,Agricultura / Pesca / Ganaderia,Puebla,"FLORNATEC FLORNATEC es una empresa que tiene como Mision Producir plantas ornamentales de calidad estableciendo una relacion cercana con el cliente orientandolo sobre las caracteristicas de nuestros productos. NUESTRA VISION, Lograr un posicionamiento en el mercado global como los mejores productores de plantas ornamentales con constante innovacion tecnologica."
Cheminova Agro de Mexico,Agricultura / Pesca / Ganaderia,Ciudad de Mexico DF,"Empresa Trasnacional dedicada a la sintesis, formulacion y comercializacion de Agroquimicos."
Fermi,Agricultura / Pesca / Ganaderia,Sinaloa,"Empresa dedicda a la comercilaizacion e implementacion de soluciones agricolas en 2 grandes areas: 1)Soluciones agricolas: proyectos de riegos, agricultura protegida y elaboracion de proyectos en general asi como la comercializacion de sus componentes. 2) Soluciones energeticas: energias alternativas en situaciones geograficas con caracteristicas especiales."
"Fertilizantes GL, SA de CV",Agricultura / Pesca / Ganaderia,"Hermosillo, Sonora","FERTILIZANTES GL, S.A. DE C.V. es una empresa Mexicana de tecnologia avanzada en lo que se refiere a fertilizantes liquidos, ademas de fabricar otros productos especificos para el campo y la industria, FERTILIZANTES GL, S.A. DE C.V. se caracteriza por su gran control de calidad en la manufactura de sus diversos productos y por la importancia que le da a las opiniones de sus clientes. FERTILIZANTES GL, S.A. DE C.V. cuenta con un departamento de Investigacion y Desarrollo que trabaja constantemente para ofrecer mejores productos, mas funcionales y ecologicos. Que no danen la microflora o microfauna y que son totalmente biodegradables. De igual manera busca proporcionar a sus clientes una solucion efectiva a cada problema o situacion que se les presenta, es por eso que lanzo al mercado su servicio de ""Formulaciones Especiales"", en el que ofrece al cliente el producto hecho a su medida. En complemento a este servicio en el ano 2005 decide personalizar aun mas sus servicios mediante la ""Maquila de Fertilizantes"". Finalmente FERTILIZANTES GL, S.A. DE C.V. apoya a Mexico y al sector agricola mediante el programa GRATUITO de ""Capacitacion para el Campo Mexicano"", el cual consiste en asesorias y capacitaciones sobre diversos temas que complementan las actividades agricolas, reforzando a este sector en temas tecnicos tales como nutricion, fertilizacion, inocuidad alimentaria. Asi mismo refuerzan e instruyen temas como administracion, mercadotecnia, planes de negocio y mercados, exportacion, comercializacion y logistica. FERTILIZANTES GL, S.A. DE C.V. funge tambien como enlace para acercar a los productores mexicanos a los recursos necesarios para hacer crecer su negocio. Actualmente estrecha el vinculo entre una de las empresas automotrices mas exitosas de Mexico: NISSAN VAMSA PATRIA, y los negocios agricolas de toda la Republica Mexicana. FERTILIZANTES GL, S.A. DE C.V. Calle Papalote No.5 Int.2, entre Carretera a Bahia Kino Km9.5 y prolongacion Concord Colonia La Manga. Hermosillo, Sonora, Mexico. CP. 83220 (frente al aeropuerto)"
Fomento Economico Y Comercial Agroalimentario s.a de c.v.,Agricultura / Pesca / Ganaderia,"Valle de Chalco Solidaridad, Estado de Mexico","FEYCA se dedica a la industria alimenticia,en el ramo de la masa y la tortilla,su objetivo ser competitivo y consolidarnos como una de las mejores marcas nacionales y brindar productos de calidad,siguiendo nuestro lema lo mejor del campo a su mesa"
