Empresa,Area,Ubicacion,Descripcion
ISIKE,Agricultura / Pesca / Ganaderia,"Santiago - Huechuraba, R.Metropolitana","ISIKE es un laboratorio formado por profesionales en el area de la biotecnologia, agronomia y entomologia, dedicado a la investigacion de insectos. Como principal objetivo buscamos implementar terapias o tratamientos en base a insectos Chilenos, ademas de generar subproductos biotecnologicos de los mismos. Como empresa nos enfocamos en generar soluciones entomologicas-biotecnologicas a problemas que existan en empresas de diferentes sectores."
bioquimica agricola del peru,Agricultura / Pesca / Ganaderia,---,Empresa dedicada a la venta de agroquimicos en los diferentes departamentos del Peru
Forestal Vaspe Ltda.,Agricultura / Pesca / Ganaderia,"Concepcion, Biobio",Forestal Vaspe es una empresa del rubro forestal la cual tiene 6 filiales en distintos rubros.
La Paz,Agricultura / Pesca / Ganaderia,"Pirque, R.Metropolitana","Empresa dedicada a la produccion de nueces uvas viniferas, ganaderia y mantencion de jardines."
GEOLINE,Agricultura / Pesca / Ganaderia,"San Bernardo, R.Metropolitana","Empresa de venta de repuestos para pulverizadores agricolas,"
GRANJA SINCHI S.A.,Agricultura / Pesca / Ganaderia,---,"Empresa privada perteneciente al sector agropecuario, dedicando su actividad principal a la crianza de cerdos, combinando con la crianza de caprinos y al cultivo de frutas como mandarina, guanabana, etc"
MTV,Agricultura / Pesca / Ganaderia,"Concepcion, Biobio","EMPRESA COMERCIAL DEDICADA DENTRO DE SUS RUBROS A LA COSECHA, PRODUCCION, COMERCIALIZACION Y VENTA DE AVELLANOS EUROPEOS EN LA COMUNA DE BULNES, 8VA REGION."
Agroils Chile S.A.,Agricultura / Pesca / Ganaderia,"Chillan, Biobio",Empresa dedicada a la sustentabilidad de productos (frutas organicas).
Vina San Pedro Tarapaca,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, R.Metropolitana","VSPT Wine Group pertenece al Holding de empresas CCU. Es resultado de la fusion de Vina San Pedro y Vina Tarapaca realizada el ano 2008. Es la primera vina nacional en ventas de botellas finas en mercado domestico y, segunda, en exportaciones."
Comercial Maxagro S.A,Agricultura / Pesca / Ganaderia,"Santiago - Huechuraba, R.Metropolitana","En 1971 nace empresas MaxAgro, dedicados a la produccion y comercializacion de productos agro-industriales que desde sus inicios, y por mas de 4 decadas, ha buscado la satisfaccion de sus clientes por medio de la oferta de productos de cerdo, uvas, kiwis y paltas de exportacion."
NEGOCIACIONES LUCARVI EIRL,Agricultura / Pesca / Ganaderia,---,EMPRESA DEDICADA A LAS VENTA DE AVES VIVAS Y BENEFICIADAS SOMOS DISTRIBUIDORES AUTORIZADOS DE SAN FERNANDO NOS ENCONTRAMOS EN EL CONO NORTE DE LIMA.NUESTRO OBJETIVO PRINCIPAL ES ABASTECER AL PUBLICO CON PRODUCTOS DE PRIMERA CALIDAD.
DOLE CHILE S.A.,Agricultura / Pesca / Ganaderia,"Curico, Maule","Empresa con giro agroindustria. Trabajo permanente durante el ano, contratos por faena de acuerdo al proceso que se lleve a cabo, durante el ano en proceso. ."
BLANCO SPA,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana","Empresa comercializadora y exportacion de frutas frescas y deshidratadas, administradora de casinos y restaurantes. Inmobiliaria, arriendo de oficinas"
AGRICOLA HACIENDA CANTERAS S.A,Agricultura / Pesca / Ganaderia,"Los Angeles, Biobio","IMPORTANTE EMPRESA DEL RUBRO AGRICOLA Y GANADERO DE LA OCTAVA REGION ,CON MAS DE 40 ANOS DE PRESENCIA EN LA ZONA DEDICADA A CULTIVOS , COMO MAIZ DE ENSILAJE, ACHICORIA , REMOLACHA, RAPS , MAIZ DULCE , Y RUBRO FRUTALES ."
viveros nueva vid sa,Agricultura / Pesca / Ganaderia,"Malloa, Libertador B. O Higgins","Vivero dedicado a la injertacion de vides viniferas, pisqueras y de mesa, con 15 anos en el mercado y exportaciones a Peru, Ecuador, India y Argentina"
Servicios Agricolas Frut,Agricultura / Pesca / Ganaderia,"Cauquenes, Maule",Empresa Prestadora de Servicios del rubro agricola especializada a trabajar en temporadas altas en cosecha de Arandanos y en Vendimia. Buenas Practicas laborales.
COMERCIAL AGROINDUSTRIAL MADERERA PUMAHUE LIMITADA,Agricultura / Pesca / Ganaderia,"Concepcion, Biobio","Empresa agricola dedicada a la produccion animal y presatacion de servicios para la educacion en el rubro agricola y pecuario. Fundada en 1994, ha instalado sistemas productivos pecuarios enfocados en el desarrollo de nuevas tecnologias transferibles a la pequena agricultura, de modo de contruir al desarrollo de las localidades donde se encuentra instalado."
Unitrading,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, R.Metropolitana","UNITRADING SA fue creada en 1991 por personas ligados al sector Agroindustrial desde 1985 . Desde el comienzo la empresa focalizo sus operaciones en la adquisicion y asesoria en Chile de los productos que estas companias requerian para su produccion, tarea que hasta el dia de hoy seguimos haciendo a traves de otra compania llamada World Concentrates, creada el 2005. Producto del crecimiento y diversificacion de la compania a fines de los 90 comenzamos exportando e importando productos para los fabricantes de jugos, nectares y yogur como productos congelados para industriales y procesadores de alimentos."
SULFOQUIM S.A.,Agricultura / Pesca / Ganaderia,"San Felipe, Valparaiso","SulfoQuim S.A. es una empresa nacional, dedicada a la comercializacion y abastecimiento de productos quimicos, como asimismo a la instalacion y mantencion de modernos e innovadores equipos de aplicacion y dosificacion."
aquafull ltda,Agricultura / Pesca / Ganaderia,"Santiago - Independencia, R.Metropolitana","empresa dedicada a la comercializacion y servicios de bombas de aguas de pozo o riego , sistemas electricos , fabricacion e instalcion de matrices ....."
Frigobal,Agricultura / Pesca / Ganaderia,"Rio Bueno, Los Rios",Somos una planta Faenadora de bovinos ubicada en Rio Bueno. Nuestro rubro es prestar el servicio de faena de vacunos para grandes empresas y pequenos comerciantes de la zona.
cyrecursos humanos,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos","Dedicada a la produccion del salmon y trucha desde 1986, con exportaciones en Asia, Europa, Estados Unidos y America Latina, Yadran se ha enfocado permanentemente en conseguir un solo objetivo, garantizar a nuestros clientes productos de alta calidad siempre."
Molinera Aconcagua S.A,Agricultura / Pesca / Ganaderia,"Los Andes, Valparaiso","Empresa Molinera ubicada en Los Andes, con ventas en bodegas de la zona centro norte del pais. La venta es directa a panaderias rurales."
Agricola Victoria S.A,Agricultura / Pesca / Ganaderia,"Rengo, Libertador B. O Higgins","Empresa del rubro fruticola dedicada a la produccion y exportacion de Cereza, Kiwi, Uva y Manzana. Orientada en la contratacion de personas que deseen superarse."
Agricola las Quinientas SpA,Agricultura / Pesca / Ganaderia,"Los Angeles, Biobio",Empresa Familiar dedicada a la produccion y Comercializacion de cultivos agricolas .
Clinica Veterinaria Petit Animal,Agricultura / Pesca / Ganaderia,"Puente Alto, R.Metropolitana","Petit Animal es un centro enfocado al bienestar de nuestras mascotas , el cual nace con la finalidad de ensenar a la comunidad y brindar un buen servicio, el que sea eficiente y oportuno. Es por ello que dentro de los servicios encontramos, Consultas, Hospital, Tratamientos, Medicina preventiva, Peluqueria, Farmacia, Pet Shop, etc."
Vina Casas Patronales S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, R.Metropolitana","Vina productora, comercializadora en mercado nacional y exportadora de vinos. Oficinas comerciales en Santiago - Bodega y Vinedos en Talca. Exportadora con gran crecimiento"
NATURAL RESPONSE SA,Agricultura / Pesca / Ganaderia,"Quilpue, Valparaiso","Natural Response S.A. es una empresa dedicada a la produccion y comercializacion de extractos naturales derivados de plantas endemicas o abundantes en Chile. El principal desafio es fabricar sustentablemente en Chile productos de alto valor agregado en base a materias primas nacionales (ej. quillay, boldo, canelo, maqui, peumo, etc.), teniendo especial cuidado en no danar la disponibilidad de estos recursos."
Comercial Austral Chile Ltda,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos","Empresa de Limpieza y Desinfeccion, ubicada en calle blanco encalada 840 puerto montt. Cuenta con importantes clientes, como Ventisqueros, Sealand, Marine Farm."
KUGEL SPA,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, R.Metropolitana","En Kugel prestamos servicios de asesorias profesionales en diversos ambitos, apoyando a nuestros clientes en su mision por conseguir excelencia en las actividades que desarrollan"
Agricola Tenquelen S.A.,Agricultura / Pesca / Ganaderia,"Nancagua, Libertador B. O Higgins","Agricola Tenquelen S.A. se encuentra ubicada en la comuna de Nancagua, VI Region, Chile. Cuenta con campos de uva, kiwis y cerezas. Productos seleccionados para la exportacion."
Besplant,Agricultura / Pesca / Ganaderia,"Curico, Maule","Prestigiosa empresa dedicada al rubro del viverismo in vitro. Concentrado en produccion y exportacion de arboles frutales, con altos estandares de calidad."
Quilaco,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana","La Empresa se dedica a la Produccion y Exportacion de Uva de Mesa de alta calidad. Empresa bien estructurada, que cuenta con una buen ambiente laboral. Buenas expectativas de desarrollo profesional y estabilidad laboral. Rentas acorde a mercado con incentivos anuales por desempeno y cumplimiento de metas."
Econut,Agricultura / Pesca / Ganaderia,"Paine, R.Metropolitana","Empresa con mas de 10 anos en el mercado y lider en la prestacion de servicios para el proceso completo de la nuez, incluyendo la exportacion a diferentes paises del mundo."
Agricola,Agricultura / Pesca / Ganaderia,"Coihueco, Biobio","Productor de Frutas Organicas, lider en exportaciones y con presencia directa en Estados Unidos y Europa, desarrollo de nuevos productos organicos para la venta nacional"
Sociedad Agricola Al Lucero Limitada,Agricultura / Pesca / Ganaderia,"San Vicente, Libertador B. O Higgins","es una sociedad que se constituyo en marzo de 1986, desde entonces se ha dedicado a la explotacion de productos agricolas, mediante la implementacion de siembras, operacion de cultivos y la comercializacion de sus respectivos productos."
SOCIEDAD AGRICOLA EL GUINDO LTDA.,Agricultura / Pesca / Ganaderia,"Quillota, Valparaiso","EMPRESA FAMILIAR CONSOLIDADA EN EL RUBRO DE LA AGRICULTURA, CON MAS DE 40 ANOS EN LA PRODUCCION Y COMERCIALIZACION DE TOMATES CON CERTIFICACION EN BUENAS PRACTICAS AGRICOLAS CERTIFICADOS POR GLOBAL G.A.P."
Frutera Aguas Blancas Ltda,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana","Es una empresa agricola, productores y exportadores de uva de mesa. COntamos ocn nuestro propio packing e istalaciones. En la comuna de Colina. Producimos 250,000 cajas de uva de mesa."
VIVERO HAPPY GREEN,Agricultura / Pesca / Ganaderia,"Requinoa, Libertador B. O Higgins",VIVERO DE PLANTAS CON MAS DE 30 ANOS DE EXPERIENCIA
Bajos de Matte,Agricultura / Pesca / Ganaderia,"Concepcion, Biobio","Empresa Agricola ubicada den Buin, con mas de veinte anos de trayectoria, dedicada a la produccion de fruta fresca, para exportacion. Con un grato ambiente laboral"
Roxana Ltda,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos","Planta acuicola con mas de 20 anos de trayectoria, encargada de la preparacion/maquila de diferentes productos del mar envazados para su importacion y exportacion."
Procesadora Insuban SpA,Agricultura / Pesca / Ganaderia,"Santiago - Pudahuel, R.Metropolitana","Empresa dedicada al procesamiento de materia prima para embutidos, y a la comercializacion en el mercado nacional e internacional de los subproductos carnicas procesados"
+Agro,Agricultura / Pesca / Ganaderia,"Talca, Maule",Consultora de Ingenieria dedicada a realizar proyectos de ingenieria en Riego y Drenaje. Ademas presta servicios de Pulverizado y Agricultura de Precision con Aeronaves no Tripuladas.
CDTEC,Agricultura / Pesca / Ganaderia,"Santiago - Nunoa, R.Metropolitana","En Consultora Diestre Tecnologia nos dedicamos a ofrecer productos y servicios tecnologicos orientados a entregar informacion y automatizacion en la agricultura. En nuestros 19 anos de experiencia en el rubro agricola, nos hemos preocupado siempre por facilitarle a nuestros clientes herramientas practicas que permiten brindar informacion objetiva para la toma de decisiones en la gestion de riego, relacionando las variables suelo, agua, clima y planta, optimizando asi el uso del agua y energia, mejorando la calidad y productividad de los cultivos."
COMERCIAL Y CONSERVERA SAN LAZARO LTDA,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana","EMPRESA PESQUERA CON BARCO FACTORIA DEDICADA A LA PESCA DE JIBIA, PLANTA PROCESA DORA DE JIBIA, VENTAS NACIONALES Y EXPORTACION, PROCESAMIENTO DE JAIBAS Y PRODUCTOS DEL MAR"
Comercial Sea Garden Spa,Agricultura / Pesca / Ganaderia,"Santiago - Pudahuel, R.Metropolitana","Importadora de productos del Mar congelados ubicada en nucleo empresarial ENEA, cuenta con almacenamiento y despachos a Santiago/ V/ VI region en camiones propios"
Inmobiliaria y Faenadora Proyecta SpA,Agricultura / Pesca / Ganaderia,"Santiago - Huechuraba, R.Metropolitana",Empresa encargada de adquirir y procesar los productos del mar que luego seran exportados a nuestros clientes del mercado
Ariztia,Agricultura / Pesca / Ganaderia,"El Monte, R.Metropolitana","Elaborarmos productos innovadores y de alta calidad, en un ambiente de seriedad y confianza en los negocios, donde se privilegien las relaciones de largo plazo, que requieran un verdadero trabajo en equipo con nuestros clientes y proveedores, a fin de satisfacer de manera rentable las necesidades de un mercado cada vez mas competitivo."
AUSTRAL SEED COATING S.A.,Agricultura / Pesca / Ganaderia,"Rancagua, Libertador B. O Higgins","Empresa dedicada a dar servicio a la agricultura, procesamos y tratamos semilla para la obtencion de un mejor rendimiento en el campo. Nuestra planta cuenta con la mas avanzada maquinaria para el recubrimiento o peletizacion de semillas de hortalizas, dando un servicio de calidad."
Agricola Batudahue Ltda,Agricultura / Pesca / Ganaderia,"Linares, Maule","Somos una empresa que desarrolla su actividad en el sector agricola. Se dedica a la produccion de recursos derivados de la agricultura tales como cerezas, manzanas, uva tintorera y ciruelas"
Agricola Mollendo,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana","Agricola Mollendo S.A. es una empresa Chilena fundada en el ano 2002. Se encuentra ubicada en la zona de Los Angeles, VIII Region de Chile. Desde sus origenes, ha dirigido todos sus esfuerzos hacia la produccion y distribucion de carne de Wagyu, producto premium obtenido bajo estrictos estandares de calidad y destinado a satisfacer a consumidores de los mercados mas sofisticados alrededor de todo el mundo"
Decco Chile,Agricultura / Pesca / Ganaderia,"Rancagua, Libertador B. O Higgins","Empresa lider en su rubro, perteneciente a un gran holding con respaldo internacional y con presencia en lo 5 continentes y sedes en: Usa, China, India, Spain, Italia, Israel, Mexico, Chile, Brasil, Argentina y Sudafrica."
agricola La Pataguilla Ltda,Agricultura / Pesca / Ganaderia,"Curico, Maule","Empresa Agricola, dedicada a la produccion de cerezas, manzanos, arandanos, nogales, inicio de actividad desde el ano 2002, trabaja con un promedio de 150 personas, entre ellos administrativos y personal agricola, exportador de fruta, huerto certificado."
Haras carioca,Agricultura / Pesca / Ganaderia,"Santiago - Vitacura, R.Metropolitana",Empresa dedicada a la produccion de especies fruticolas para la exportacion y de la crianza y produccion de animales para su venta interna y exportacion. Oficinas centrales ubicadas en Santiago.
NS Agro,Agricultura / Pesca / Ganaderia,"Buin, R.Metropolitana","Somos un Holding que agrupa importantes empresas distribuidoras de insumos agricolas en Chile y Peru. Brindamos a nuestros clientes soluciones e innovaciones a traves de la comercializacion de fitosanitarios, maquinaria, insumos, servicios y asesorias tecnicas."
AGRICOLA LA ALPINA,Agricultura / Pesca / Ganaderia,"La Serena, Coquimbo","Importante empresa agricola con mas de 50 anos en el rubro, Somos una empresa que une la tradicion e innovacion. Creemos en la forma tradicional de cultivar la tierra a la vez que apostamos por la innovacion, la renovacion y el desarrollo constante de los medios de produccion y comercializacion. Ademas, las nuevas tecnologias juegan un papel muy importante, mejorando nuestro control sobre los procesos de trabajo, la trazabilidad y la comunicacion."
AUSTRAL SEED COATING S.A.,Agricultura / Pesca / Ganaderia,"Rancagua, Libertador B. O Higgins","Empresa dedicada a dar servicio a la agricultura, procesamos y tratamos semilla para la obtencion de un mejor rendimiento en el campo. Nuestra planta cuenta con la mas avanzada maquinaria para el recubrimiento o peletizacion de semillas de hortalizas, dando un servicio de calidad."
Garces Fruit,Agricultura / Pesca / Ganaderia,"Mostazal, Libertador B. O Higgins","San Francisco Garces Fruit, nuestra marca de productos de exportacion, con mas de 50 anos de trayectoria entregado la mejor fruta a todo el mundo, cumpliendo con altos estandares de calidad, bajo la seguridad y confianza de nuestra marca corporativa, GARCES FRUIT."
Agricola Batudahue Ltda,Agricultura / Pesca / Ganaderia,"Linares, Maule","Somos una empresa que desarrolla su actividad en el sector agricola. Se dedica a la produccion de recursos derivados de la agricultura tales como cerezas, manzanas, uva tintorera y ciruelas"
+Agro,Agricultura / Pesca / Ganaderia,"Talca, Maule",Consultora de Ingenieria dedicada a realizar proyectos de ingenieria en Riego y Drenaje. Ademas presta servicios de Pulverizado y Agricultura de Precision con Aeronaves no Tripuladas.
